UID,BLOCKID,SUMLEVEL,COUNTYID,STATEID,state,state_ab,city,place,type,primary,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced
232919,,140,69,8,Colorado,CO,Loveland,Loveland City,City,tract,80537,970,40.3845931,-105.1058613,2582685,4105,5437,2591,2846,1046.9907,1006,322.72239,369.05701,973,0.92523,0.92523,0.77259,0.66771,0.57113,0.48806,0.34787,0.20561,1005,963,55885.18082,48661,37834.96447,1454.87416,2188,60813.12413,51760,38682.09012,935.79846,1519,1371.02033,1319,395.2923,353.09078,883,301.92951,285,113.21098,300,282.32323,0.09467,0.09467,0.17075,0.74641,0.069,0.18211,0.26163,0.92622,0.92186,0.93068,37.02162,37.33333,21.57714,569.27785,2591,35.23764,33.5,22.10676,664.68944,2846,0.52271,0.61839,0.05488,0.03963,0.04116
228903,,140,67,6,California,CA,Sacramento,Freeport,City,tract,95831,916,38.4819076,-121.5288152,1098134,125267,2974,1290,1684,1584.41461,1273,782.77479,97.85156,534,0.94944,0.86704,0.77903,0.71536,0.50562,0.40075,0.29588,0.23408,534,534,123234.6876,114837,82296.96238,528.69309,1425,144482.5996,139055,64702.41067,163.54758,745,2588.02095,2428,958.07258,148.74131,668,825.16007,743,364.02367,223,111.437,0,0.00898,0.18294,0.74972,0.54506,0.15183,0.25479,0.96829,0.98551,0.95422,45.76971,49.83333,22.4527,282.2363,1290,46.68797,49.58333,23.08561,417.05064,1684,0.71913,0.62308,0.03427,0.01082,0.03066
242235,,140,25,17,Illinois,IL,Flora,Flora City,Village,tract,62839,618,38.6707734,-88.4758678,36662513,86914,5320,2421,2899,581.83817,501,451.21276,597.30518,654,0.89828,0.72144,0.50235,0.40063,0.31299,0.20031,0.14867,0.12833,664,639,46039.86715,38050,37074.67628,1518.45127,2135,54229.63443,43925,37731.16712,923.13746,1416,951.58,854,508.89036,605.7898,738,399.0253,360,174.79891,733,590.95707,0.02379,0.02379,0.03535,0.5017,0.40665,0.74116,0.77655,0.88474,0.87691,0.89125,40.07218,40.91667,24.05496,612.59278,2421,41.76347,41.16667,25.15985,661.24629,2899,0.67998,0.48646,0.02604,0,0.16354
278408,,140,101,42,Pennsylvania,PA,Philadelphia,Rockledge,Borough,tract,19111,215,40.0825947,-75.0721585,1000767,0,3595,1571,2024,1172.01625,1015,522.36919,251.86442,705,1,0.92624,0.82411,0.71348,0.58298,0.54752,0.45957,0.37021,742,705,67953.73157,51119,56692.31187,879.31476,1467,88656.58412,71827,58540.14738,402.28136,820,1745.77029,1775,522.30901,127.31253,409,618.4155,590,218.12582,316,183.17172,0,0.01241,0.18345,0.56414,0.51727,0.15078,0.67203,0.89155,0.88397,0.89696,45.54064,43.41667,25.60316,358.55421,1571,54.57165,57.41667,25.65806,443.51937,2024,0.62496,0.53016,0.05361,0.00298,0.03797
271921,,140,49,39,Ohio,OH,Blacklick,New Albany City,Village,tract,43004,614,40.0367903,-82.8099308,17594445,291187,2608,1296,1312,1731.36285,1577,1053.53085,14.61797,63,0.61905,0.61905,0.61905,0.47619,0.36508,0.36508,0.36508,0.36508,68,63,155586.463,140898,94027.93619,241.19744,894,163029.0227,165507,74121.85372,164.1517,739,2684.287,2504,1155.84714,147.25137,604,942.49014,854,415.48551,222,99.4588,0.00484,0.00484,0.21429,0.73123,0.56936,0.09346,0.29505,0.94575,0.93849,0.95351,42.83438,47.91667,22.67514,287.98128,1296,41.80897,47,23.96393,300.84911,1312,0.92255,0.70918,0.01449,0,0.02705
225892,,140,37,6,California,CA,Los Angeles,Beverly Hills City,City,tract,90077,310,34.108023,-118.4569642,8744150,27033,3028,1442,1586,2234.16436,2145,1051.04307,24.72244,117,0.67521,0.58974,0.52137,0.52137,0.46154,0.46154,0.46154,0.40171,150,117,162658.5088,146831,110208.5567,333.40016,1157,165342.4343,194349,87112.92533,241.38422,904,3684.08967,4198,1193.97759,129.25706,747,1161.96417,1119,415.57563,260,88.49548,0.0566,0.0566,0.23138,0.74181,0.17267,0.0713,0.27181,0.96004,0.9728,0.9488,47.04947,51.58333,25.19201,340.40287,1442,47.97361,50.25,23.5255,378.02928,1586,0.85073,0.67485,0.02202,0.01524,0.03895
266368,,140,7,36,New York,NY,Binghamton,Binghamton City,City,tract,13905,607,42.0974534,-75.9383978,2196658,98273,5070,2228,2842,851.28569,781,286.79492,418.3965,642,0.97243,0.79963,0.67831,0.61949,0.52022,0.375,0.32169,0.26287,642,544,76962.88691,63092,59962.45477,1155.30561,2224,102779.6454,93519,52910.10475,365.7028,1072,1417.6148,1316,565.14144,380.94794,863,576.69098,536,234.46115,719,457.38384,0.03287,0.03287,0.1201,0.54551,0.32296,0.35365,0.70605,0.9424,0.93379,0.94847,39.29791,35.25,22.30045,733.2768,2228,45.10095,44.33333,24.25939,733.61647,2842,0.75005,0.44767,0.03057,0.00881,0.08135
276347,,140,17,42,Pennsylvania,PA,Bristol,Bristol,Borough,tract,19007,215,40.1077761,-74.8430596,1461311,274210,2777,1365,1412,1152.45728,1093,405.75275,153.63889,390,0.97692,0.86923,0.77179,0.73077,0.66154,0.56667,0.45385,0.30513,390,390,64863.81941,47026,60244.35266,677.367,1085,75968.07698,57931,60959.36314,349.61575,644,1807.22489,1621,661.51111,155.77514,467,725.93112,704,252.73765,228,120.42424,0.01295,0.01295,0.13094,0.67194,0.51259,0.31112,0.43548,0.89181,0.85401,0.92988,45.07657,48.83333,22.55304,327.21224,1365,41.81576,39.91667,22.43624,320.19736,1412,0.67377,0.382,0.04839,0.01104,0.18081
260442,,140,83,37,North Carolina,NC,Littleton,Littleton,Village,tract,27850,252,36.4458115,-77.8380966,164861429,6796301,4133,2066,2067,668.25021,683,286.01708,292.52477,378,1,0.85791,0.69437,0.61394,0.48794,0.39946,0.39678,0.30831,469,373,53587.73181,41545,50764.37271,1282.88384,1926,62901.02489,50557,48178.38495,766.10298,1255,1347.04798,1146,770.67038,403.22387,719,501.72601,474,241.32072,738,510.10783,0.01441,0.01922,0.08854,0.49348,0.45209,0.49392,0.78862,0.82527,0.7732,0.87907,48.95771,52.5,22.02554,475.02295,2066,48.89909,52.66667,23.0076,510.49688,2067,0.74401,0.56284,0.02756,0.01874,0.08104
227867,,140,59,6,California,CA,San Clemente,San Clemente City,City,tract,92672,949,33.4458787,-117.594785,5683119,0,4920,2656,2264,2028.89817,1883,604.16497,88.36582,811,1,0.97287,0.95068,0.82367,0.76695,0.66708,0.58323,0.41184,827,811,100773.0748,70940,90471.64677,909.20499,2039,120579.826,93571,78485.86249,418.46735,1235,2733.36527,2829,954.79619,213.72892,949,698.47763,627,372.23236,263,149.28389,0.03053,0.06436,0.2566,0.783,0.14135,0.04736,0.1874,0.96605,0.95986,0.97347,40.86192,42.83333,21.4171,622.79523,2656,41.75503,42.33333,20.76945,658.10061,2264,0.59461,0.58824,0.06878,0.01584,0.08235
224063,,140,1,6,California,CA,Alameda,Alameda City,City,tract,94501,510,37.766273,-122.2738461,898967,1080420,3140,1528,1612,1743.02372,1732,657.01452,150.38886,729,0.97425,0.91989,0.81402,0.62232,0.44635,0.28183,0.20172,0.06867,747,699,91478.5552,75785,62370.70224,650.16159,1515,103617.8328,93674,58474.41518,266.54616,758,2206.44256,1951,1002.70776,143.76988,507,603.14482,572,185.6163,261,146.85859,0,0,0.09375,0.66016,1,0.46968,0.46395,0.94718,0.944,0.95041,45.06549,42.25,21.52284,348.41849,1528,45.49917,46.5,23.21546,376.49407,1612,0.49601,0.51681,0.05775,0.03436,0.15205
249816,,140,1,25,Massachusetts,MA,Marstons Mills,Barnstable Town City,City,tract,2648,508,41.6665236,-70.3680853,6094062,56486,4076,1952,2124,1397.05822,1507,502.97572,32.46829,117,0.80342,0.7094,0.63248,0.54701,0.47009,0.47009,0.47009,0.47009,152,117,76852.4062,66026,54786.32728,897.32658,1671,87430.79223,75358,53184.82037,519.24017,1094,1723.81338,1681,644.92485,345.57716,1009,577.84813,553,214.92012,510,291.81818,0.03094,0.03094,0.158,0.66425,0.33947,0.2185,0.45398,0.95516,0.94525,0.96415,44.99221,47.66667,24.44316,463.85094,1952,45.30548,48.16667,23.44903,521.20398,2124,0.91265,0.57611,0.0495,0.01052,0.13057
270269,,140,103,36,New York,NY,Islip,Islip,City,tract,11751,631,40.7492262,-73.2150528,1721619,0,2111,1010,1101,1431.1991,1504,416.93844,8.44082,30,1,1,0.5,0.5,0.5,0.5,0.5,0.16667,30,30,108263.492,93952,73389.1362,225.05593,629,115354.1124,103790,63028.71513,165.91954,522,2705.64896,2721,695.73686,95.06245,456,1085.98787,1137,379.32859,143,71.12334,0,0.01002,0.10684,0.76127,0.53718,0.41111,0.23041,0.91667,0.91644,0.91691,40.18936,41.41667,21.75593,262.57167,1010,38.52136,36.5,23.44971,275.176,1101,0.94919,0.60312,0.06715,0.03837,0.06954
240751,,140,3,15,Hawaii,HI,Honolulu,Urban Honolulu,CDP,tract,96822,808,21.3051375,-157.8331515,174860,0,3483,1618,1865,1221.70513,1183,390.19882,355.19767,1266,0.97663,0.88638,0.83078,0.69621,0.59307,0.50766,0.43513,0.37147,1342,1241,55678.60285,42198,49138.31813,1189.53151,1842,78647.22922,67876,57696.55679,340.51742,653,1966.45107,1845,721.20168,71.79248,237,561.63026,516,268.96134,263,157.9099,0.016,0.016,0.098,0.474,0.48406,0.45046,0.81426,0.93986,0.94949,0.93142,37.81405,32.83333,20.12179,402.03327,1618,41.74295,38.16667,21.92243,538.93177,1865,0.24577,0.41619,0.0351,0.01218,0.09885
263892,,140,23,34,New Jersey,NJ,Sewaren,Sewaren,City,tract,7077,732,40.5636743,-74.2670586,2125419,20514,3375,1642,1733,1659.79912,1737,417.89982,89.54641,578,1,0.91696,0.77163,0.67128,0.61592,0.38408,0.29239,0.21972,589,578,83740.12202,81715,49895.52929,487.50055,1165,93749.82368,92059,45378.73443,296.14055,865,2284.14546,2217,962.28966,117.9071,430,808.36895,838,157.01468,146,72.26263,0.03299,0.03299,0.10764,0.74653,0.322,0.40767,0.26139,0.91502,0.94682,0.88537,35.68957,32.91667,21.72579,355.15999,1642,38.38442,37.16667,22.08514,383.42349,1733,0.55852,0.53421,0,0,0.04977
245805,,140,83,18,Indiana,IN,Vincennes,Vincennes City,City,tract,47591,812,38.6698645,-87.502108,2824293,175920,3091,1507,1584,673.78807,648,227.44144,547.65754,656,0.96646,0.8689,0.76372,0.53201,0.41921,0.35213,0.27591,0.21951,719,656,41989.83779,34838,30618.78751,1072.93256,1466,50296.25534,42651,32200.80233,499.0505,762,786.38762,766,276.94759,440.66589,477,366.19467,296,164.76668,270,226.56566,0.01339,0.01339,0.06024,0.63855,0.50865,0.62726,0.5143,0.90985,0.93094,0.89138,40.26863,39.58333,22.63802,384.50936,1507,47.91682,49.91667,25.14153,363.85733,1584,0.53536,0.44855,0.02653,0.01367,0.24839
262489,,140,7,33,New Hampshire,NH,Jefferson,Whitefield,CDP,tract,3583,603,44.3137439,-71.4028891,664931419,1090549,2250,1102,1148,790.76657,784,318.48848,92.98747,134,0.84091,0.69697,0.65152,0.43939,0.33333,0.18939,0.08333,0.02273,166,132,69460.32254,55436,60595.89924,541.25618,956,85056.57575,70866,57400.56779,300.01624,645,1394.61221,1262,599.07173,207.99973,425,670.67434,584,346.2235,365,210.0824,0.01772,0.02152,0.12278,0.53797,0.42897,0.34284,0.7196,0.91972,0.90025,0.93764,45.68815,49.83333,22.52446,285.75901,1102,46.69939,51.75,22.78357,303.41534,1148,0.82929,0.6078,0.0308,0.00308,0.09446
290655,,140,820,51,Virginia,VA,Waynesboro,Waynesboro City,Town,tract,22980,540,38.0698484,-78.8921753,1481576,22202,1299,627,672,876.52817,779,337.59002,316.66895,460,1,0.95652,0.78043,0.58696,0.47609,0.44783,0.42826,0.36304,479,460,33740.05947,31436,22152.38042,462.95094,561,35609.43857,23207,26656.59188,192.62593,267,1210.07569,1217,326.14381,14.56467,25,472.45279,410,192.57442,57,41.84848,0,0,0.08537,0.30488,1,0.50848,0.94731,0.7806,0.68822,0.87298,36.77157,37.25,23.8438,128.28871,627,36.23151,33.58333,21.33489,191.6699,672,0.16203,0.38261,0.03261,0.01522,0.30217
255506,,140,163,26,Michigan,MI,Detroit,Dearborn Heights City,CDP,tract,48223,313,42.3754399,-83.2413545,650476,0,1273,604,669,915.24568,904,259.1483,106.09456,187,0.97159,0.94318,0.92045,0.81818,0.75568,0.73295,0.73295,0.59659,192,176,29556.46446,23684,23484.43984,343.45425,415,31820.00463,24780,24067.00799,222.29647,261,924.54166,1002,298.91019,78.24579,118,443.09633,405,140.56004,105,78.73737,0,0,0.02242,0.52915,1,0.79314,0.73426,0.89136,0.89597,0.8881,32.12305,25.41667,19.5836,162.76346,604,35.6092,37,21.29406,143.92347,669,0.40691,0.29518,0.06024,0.04217,0.04618
244375,,140,111,17,Illinois,IL,Crystal Lake,Lakewood,Village,tract,60014,815,42.1969259,-88.3713137,3704946,41585,5449,2800,2649,1463.26492,1424,309.4493,17.79958,115,1,0.8087,0.67826,0.34783,0.27826,0.27826,0.27826,0.27826,126,115,132157.0349,116591,73463.74444,430.862,1700,133766.1152,121996,62643.20833,317.16,1455,2298.21542,2278,737.55709,336.52043,1407,938.30447,938,354.85818,167,73.88464,0.01906,0.02732,0.17281,0.8939,0.37262,0.17668,0.04498,0.98296,0.99084,0.97483,32.80654,35.75,20.13471,651.32316,2800,32.34837,34.58333,19.89535,585.79444,2649,0.94036,0.66634,0.00743,0.00545,0.05
268380,,140,61,36,New York,NY,New York,New York City,City,tract,10014,212,40.7299685,-73.9995774,201131,0,6264,3023,3241,2063.34638,2067,880.79024,558.49896,2721,0.93786,0.82645,0.70822,0.6169,0.48238,0.41569,0.31679,0.19894,2760,2639,110840.0529,97973,85353.19136,1184.28415,3041,166094.3448,182054,80511.05206,168.21822,758,2617.72258,2553,1257.862,38.83254,137,1172.70166,1483,639.66084,144,47.25268,0,0,0.07829,0.48754,1,0.54229,0.79675,0.9767,0.96176,0.99309,38.99716,33.33333,17.74614,751.73749,3023,33.67224,27.91667,17.90377,971.74446,3241,0.11192,0.23121,0.02958,0.01088,0.06086
231805,,140,111,6,California,CA,Somis,Santa Paula City,City,tract,93066,805,34.2976989,-119.0145578,138983582,194562,3610,1894,1716,1502.88228,1591,707.2927,75.59419,239,1,0.88285,0.69456,0.59833,0.44351,0.42259,0.35983,0.18828,345,239,112447.0941,88583,88759.64302,441.07426,1070,115902.2948,99279,75178.9109,319.37955,858,2926.90649,2764,1127.06695,95.69792,484,825.53081,787,509.46332,241,134.22169,0.01241,0.02345,0.12,0.66759,0.40994,0.35385,0.44561,0.75892,0.70812,0.80703,39.67662,34.33333,22.37301,531.87172,1894,43.95227,47.16667,24.17838,432.47653,1716,0.60668,0.45541,0.02675,0.00595,0.05886
221559,,140,117,1,Alabama,AL,Columbiana,Columbiana City,Town,tract,35051,205,33.226514,-86.6271106,159063467,1684700,4780,2673,2107,734.16832,642,373.01299,234.3224,294,0.91156,0.85714,0.64966,0.47959,0.23129,0.23129,0.23129,0.18367,323,294,69615.4475,56594,57260.28538,729.19681,1317,85486.09409,81906,50801.94426,407.93876,931,1571.5192,1448,695.92663,321.23265,729,379.35468,312,249.70703,265,220.55556,0.01006,0.02113,0.11268,0.7334,0.43289,0.38518,0.2902,0.80215,0.74183,0.88227,35.53585,37.16667,18.8995,664.43103,2673,36.92128,36.58333,23.37281,496.70872,2107,0.79941,0.4768,0.09371,0.03032,0.19339
265456,,140,3,32,Nevada,NV,Las Vegas,Las Vegas City,City,tract,89129,702,36.222219,-115.3063769,1385983,0,4056,2074,1982,1191.3471,1110,296.69362,217.78945,771,1,0.80317,0.71202,0.6103,0.52972,0.40555,0.32365,0.23118,785,757,68798.33927,57100,49628.45209,878.44881,1570,82291.64961,79230,49310.74164,437.54059,935,1369.30616,1365,475.19069,278.64565,601,542.71938,460,242.99961,184,125.41414,0.03694,0.05096,0.1465,0.76561,0.20008,0.25513,0.2214,0.91024,0.92325,0.89929,36.61986,35.83333,23.69068,459.84979,2074,42.54071,41.75,22.78983,454.26886,1982,0.52566,0.46045,0.07138,0.05916,0.16785
248371,,140,153,21,Kentucky,KY,Salyersville,Salyersville City,City,tract,41465,606,37.6573088,-83.0908127,136175602,361889,3261,1723,1538,552.82309,567,158.89254,165,165,1,0.92121,0.92121,0.59394,0.59394,0.59394,0.4,0.19394,343,165,41332.89268,27572,38629.248,891.89796,1211,49313.78809,34969,36348.79476,631.01554,911,1109.97083,979,591.75442,195.31753,298,325.6713,300,147.74954,570,467.33616,0,0,0.01037,0.34332,1,0.82626,0.92843,0.7338,0.64339,0.83441,37.85391,39.91667,21.09186,375.75884,1723,40.10814,42.33333,22.58588,373.06266,1538,0.67127,0.60611,0.06183,0.03282,0.16794
261337,,140,171,37,North Carolina,NC,Mount Airy,Flat Rock,Village,tract,27030,336,36.5378513,-80.5349017,37809340,126887,3588,1685,1903,729.11749,627,283.3467,238.91347,306,0.91034,0.68276,0.5069,0.5069,0.42414,0.25517,0.25517,0.23103,404,290,39667.32257,31285,36293.326,1083.35369,1376,46309.23539,34391,38959.77087,697.41483,941,1183.71287,900,681.90159,300.18997,454,283.47601,278,93.4337,518,493.75758,0,0,0.12757,0.46708,1,0.32421,0.82296,0.65722,0.57237,0.72777,37.49356,39.5,22.78217,424.03783,1685,40.27197,39.58333,22.78925,479.42438,1903,0.69342,0.55781,0.06607,0.01952,0.12538
259750,,140,27,37,North Carolina,NC,Hudson,Sawmills,Village,tract,28638,828,35.8162532,-81.4484554,7792900,4195,2519,1295,1224,599.05243,617,142.32083,366.77778,389,0.95058,0.77616,0.68023,0.55523,0.34302,0.28779,0.28779,0.26744,404,344,47843.3559,37400,44011.74392,658.29202,929,55371.54694,47024,43621.81107,395.98058,638,1073.90112,1020,450.71496,244.58807,362,357.51781,321,157.9976,163,136.73737,0.04952,0.04952,0.15619,0.68952,0.20769,0.2242,0.39366,0.72581,0.66627,0.78266,36.32813,39.16667,22.42269,288.42337,1295,42.04337,42.83333,23.42002,295.38831,1224,0.51608,0.49005,0.06283,0.03351,0.18115
231599,,140,101,6,California,CA,Yuba City,Yuba City City,City,tract,95991,530,39.1354635,-121.6118683,2186216,136549,3737,1703,2034,862.99657,804,308.21574,598.96729,907,0.98126,0.96141,0.93605,0.89085,0.79603,0.58434,0.51599,0.39471,935,907,33916.76914,28462,25804.98736,1097.22743,1391,37660.2885,31825,27982.45912,606.77569,833,1034.85058,977,445.26921,170.97764,243,356.76757,261,384.10901,213,175.51994,0.0307,0.05263,0.05044,0.53289,0.19095,0.67312,0.72805,0.67843,0.66098,0.69328,32.26493,28,22.94821,406.82706,1703,33.72464,27.75,22.88462,595.5131,2034,0.26492,0.45408,0.03605,0.02489,0.25236
224303,,140,7,6,California,CA,Oroville,Oroville City,City,tract,95966,530,39.5228736,-121.5269312,13027058,341514,5767,2511,3256,940.57171,872,352.58888,418.6228,685,0.99258,0.99258,0.78635,0.69585,0.62908,0.47774,0.45104,0.24777,798,674,58276.17774,46713,57529.9098,1350.62609,2051,69636.87817,52088,57642.22479,807.86793,1375,1461.08656,1148,880.51621,394.31595,703,382.90051,352,264.4743,550,460.60606,0.05188,0.06943,0.12291,0.56105,0.12483,0.34231,0.67793,0.85688,0.88966,0.82843,41.02884,39.91667,24.00298,606.33782,2511,40.91314,37.83333,24.94771,940.71224,3256,0.52769,0.47656,0.05469,0.03418,0.19287
247232,,140,165,20,Kansas,KS,La Crosse,Bison City,City,tract,67548,785,38.5440866,-99.1916734,254517939,27190,2023,1009,1014,506.77638,507,237.74912,191.45272,201,0.97015,0.89055,0.77612,0.75622,0.59701,0.47761,0.40299,0.34328,238,201,49918.4626,36214,44957.20021,659.53815,935,62308.65204,54632,42193.2317,310.75276,533,893.11433,827,331.65149,274.15508,343,387.56862,357,174.56829,354,279.24263,0.01004,0.01148,0.02152,0.49211,0.52547,0.79622,0.79045,0.89857,0.91678,0.88043,43.97412,46.58333,24.11083,229.90544,1009,46.01572,48.08333,25.79346,237.34438,1014,0.79612,0.52657,0.01932,0.00121,0.19807
262230,,140,109,31,Nebraska,NE,Lincoln,Lincoln City,Village,tract,68506,402,40.7927167,-96.6340321,2176815,0,2941,1337,1604,1000.19483,1005,146.94379,29.43787,73,0.89041,0.89041,0.82192,0.24658,0.10959,0,0,0,100,73,84281.07439,68157,57750.20587,615.67565,1286,98422.92418,87565,54928.34424,310.41197,795,1351.80625,1276,467.23264,348.30955,761,520.49533,478,190.62753,425,266.41414,0.02192,0.02867,0.04384,0.64165,0.36017,0.70331,0.50723,0.95843,0.94627,0.96875,45.44349,48.41667,23.74016,326.63795,1337,46.28308,50.58333,25.18515,411.61409,1604,0.93767,0.68054,0.01719,0.01719,0.08145
250326,,140,15,25,Massachusetts,MA,Southampton,Easthampton Town City,City,tract,1073,413,42.2269485,-72.7415876,72913798,2077740,6022,2896,3126,1042.1311,997,321.49018,130.17122,290,0.94828,0.94828,0.89655,0.53793,0.36552,0.36552,0.27241,0.12759,290,290,91751.90151,82319,64166.00814,1135.82712,2484,102033.9819,94741,59274.02408,666.98804,1740,1860.84892,1764,757.01135,493.89602,1480,681.20076,656,218.38009,714,377.63636,0.00593,0.01322,0.10802,0.67457,0.51017,0.40589,0.42905,0.92731,0.9066,0.94642,43.30024,46.5,23.00383,644.48575,2896,43.10582,45.83333,22.25465,760.93067,3126,0.90518,0.57155,0.03037,0.02496,0.11938
279583,,140,127,72,Puerto Rico,PR,San Juan,San Juan,Urban,tract,913,787,18.448335,-66.0414581,270765,0,4704,1716,2988,233.43589,166,273.40464,1177.2025,1548,0.86857,0.74816,0.65993,0.60202,0.54596,0.49265,0.4136,0.37408,1668,1088,9311.12959,6544,9922.38123,1282.16173,1723,10706.2618,7701,9794.38825,750.58191,1178,900.58025,935,113.87699,33,33,101.24574,106,34.41353,22,17.41,0,0,0,0.6,1,1,0.59875,0.65642,0.68,0.64467,26.02675,21.75,20.51632,421.2398,1716,30.93838,25,22.2125,762.49397,2988,0.03061,0.23193,0.06325,0.01305,0.03514
280226,,140,15,45,South Carolina,SC,Mt. Pleasant,Mount Pleasant,City,tract,29464,843,32.9217514,-79.8839581,67674848,14845570,4511,2379,2132,1524.35315,1529,375.635,60.6238,354,0.9661,0.88701,0.80508,0.5904,0.5,0.34181,0.28814,0.19209,364,354,89450.2141,65402,65806.82046,754.22424,1565,100764.6755,87794,62773.47317,454.00514,1092,2073.68386,1789,1034.39773,305.15389,881,597.2796,573,239.69693,320,185.33759,0.03997,0.04913,0.14405,0.73356,0.20987,0.26327,0.28993,0.98103,0.95746,1,29.93383,27,21.65958,586.52431,2379,36.21527,36,20.12569,534.94125,2132,0.77433,0.65311,0.04197,0.00984,0.07213
239035,,140,63,13,Georgia,GA,Riverdale,Riverdale City,City,tract,30296,770,33.5733045,-84.4324073,4497852,26050,5362,2691,2671,900.76556,776,366.97718,656.40576,964,1,0.95784,0.85622,0.72973,0.62595,0.54054,0.44973,0.38595,979,925,49832.88194,38194,41344.94791,1321.41629,1879,56229.92899,41354,41781.65893,806.80653,1222,1204.42269,1152,433.42159,406.87368,711,453.20909,440,102.4531,189,123.84848,0.04,0.04,0.10222,0.79,0.26711,0.43162,0.17458,0.89695,0.883,0.90828,32.64813,26.66667,20.04618,796.45184,2691,38.57972,39.91667,20.1721,752.42058,2671,0.48993,0.33646,0.05951,0.0239,0.1134
270086,,140,99,36,New York,NY,Waterloo,Waterloo,City,tract,13165,315,42.9303542,-76.8789131,23348107,45010,3862,1801,2061,676.27517,649,298.71441,398.44264,465,0.88172,0.86452,0.82581,0.67097,0.51183,0.49677,0.3828,0.24086,507,465,59865.18414,44841,47859.22538,932.56467,1460,76085.80965,64935,47846.71587,437.07506,868,1094.57854,1093,300.83058,404.88688,650,520.08512,481,178.51982,303,192.39394,0.02308,0.02308,0.11962,0.68206,0.41343,0.35567,0.41136,0.90845,0.89524,0.91773,36.96729,35.16667,24.41324,436.76405,1801,45.52179,47.41667,24.95868,459.43138,2061,0.6662,0.482,0.08009,0.03233,0.1014
278998,,140,21,72,Puerto Rico,PR,Bayamon,Bayamón,Urban,tract,960,787,18.3874586,-66.1702639,318954,0,1306,658,648,590.93243,568,327.95899,105.44229,142,0.90141,0.85211,0.76761,0.6831,0.53521,0.35915,0.35915,0.26761,180,142,30127.85174,21384,26150.16421,384.61728,470,37438.56549,29075,27978.42357,249.29321,322,1039.51728,930,300.84538,94.03216,140,200.19438,190,95.53204,150,141.33,0,0,0.04138,0.48276,1,0.7145,0.80315,0.79317,0.81237,0.77386,41.45823,36.08333,22.8451,161.94997,658,46.12886,43.58333,24.31871,162.36194,648,0.63971,0.38475,0.02253,0,0.14211
259144,,140,131,28,Mississippi,MS,Perkinston,Wiggins City,CDP,tract,39573,601,30.7799948,-89.2423019,517234947,2571631,7217,3452,3765,802.76395,733,233.90503,116.40161,166,0.63866,0.63866,0.47899,0.29412,0.29412,0,0,0,242,119,59998.30128,51499,52427.70853,1371.5315,2231,62391.40917,54821,48308.20226,1099.27997,1882,1277.1531,1201,521.9364,462.74049,869,377.08911,340,162.83304,1120,903.33333,0.01156,0.01156,0.01156,0.4369,0.52471,0.82388,0.85672,0.84622,0.80614,0.88135,36.32663,34.41667,21.86158,907.70117,3452,36.82679,36.33333,22.09689,998.0041,3765,0.88376,0.59745,0.0459,0.03206,0.08925
227034,,140,37,6,California,CA,Inglewood,Inglewood City,City,tract,90301,310,33.9590575,-118.3700611,1573101,0,5190,2799,2391,1186.8995,1105,374.12006,389.19936,1163,0.99216,0.96429,0.86411,0.70645,0.58188,0.44425,0.40941,0.29181,1181,1148,52191.99952,41492,40355.213,1125.46129,1552,50495.08149,41168,35356.53221,763.18216,1051,1712.14279,1534,655.54008,99.19587,288,382.85653,428,111.95274,83,56.23232,0.04313,0.04313,0.1186,0.77628,0.24624,0.36009,0.19963,0.75554,0.76806,0.74102,35.85583,34.25,20.06612,711.68871,2799,35.73198,33.41667,20.8501,580.14939,2391,0.24636,0.27864,0.06273,0.04045,0.16318
236664,,140,86,12,Florida,FL,Miami,West Miami City,City,tract,33144,305,25.7659033,-80.3035131,2144999,9276,10388,5107,5281,1074.6363,977,435.41302,641.38711,1306,1,0.96299,0.95173,0.90105,0.89381,0.82623,0.68222,0.61223,1344,1243,37551.372,28163,33570.94511,2506.90301,3214,42233.21762,32273,32860.11786,1720.11165,2336,1918.50652,1740,783.63453,250.14333,813,566.22982,526,242.01741,1057,645.88889,0.00535,0.00535,0.03904,0.43476,0.56734,0.72502,0.85891,0.6025,0.55079,0.64998,44.31573,44.75,23.24732,1180.76179,5107,48.40287,48.58333,24.3247,1163.5371,5281,0.61691,0.44079,0.09347,0.01225,0.11956
